id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
981148882502377988,Stunning 1 Bedroom Apt | Close to Fenway!,275849638,Steven,,Fenway,42.34745,-71.09337,Entire home/apt,228,29,7,2023-10-30,0.82,69,230,7,STR-540557
981172833120146789,Spacious Fenway 1BR,275849638,Steven,,Fenway,42.34912288099626,-71.09502145230869,Entire home/apt,600,29,3,2023-10-24,0.36,69,70,3,STR-540559
981176309557245367,Cozy 1BDR Close to Fenway!,275849638,Steven,,Fenway,42.34932333395925,-71.09343258651612,Entire home/apt,237,1,30,2024-06-07,3.46,69,319,30,STR-461741
981196236028146258,Back Bay Spacious 1BR!,275849638,Steven,,Back Bay,42.35193,-71.08718,Entire home/apt,957,29,0,,,69,0,0,STR-540559
981474662331880096,Back-Bay Penthouse w/City Skyline View Remote Work,463475392,Johna,,Bay Village,42.3504464,-71.06818659999999,Entire home/apt,537,29,4,2023-11-12,0.48,11,270,4,Exempt: This listing is a unit that has contracts with hospitals
982168428870355088,The Heart of Beacon Hill,316148259,William,,Beacon Hill,42.35728978435597,-71.0673500597477,Entire home/apt,340,1,8,2024-06-09,5.71,1,219,8,STR-559445
982228917912272857,Newly Renovated Large Room,537486605,Benjamin,,Brighton,42.36019,-71.1423,Private room,85,91,0,,,1,269,0,
982664247534584837,Spacious entire place North end,236817626,Anastasia,,North End,42.364829008813416,-71.05711950871205,Entire home/apt,259,2,22,2024-06-07,2.63,3,338,22,STR-541183
982785768019165803,Luxury 2Bed/2 Bath suite in the heart South Boston,437249260,Blerina,,South Boston,42.33784754757809,-71.05078172019155,Entire home/apt,334,2,38,2024-06-19,4.32,2,56,38,STR-544945
983274420705627350,Adventure: Therapy - Boston,38121625,Edson,,East Boston,42.37678841792915,-71.03961241652674,Entire home/apt,161,2,6,2024-06-16,0.68,1,147,6,STR-540349
983776069017896796,Penthouse 2 Beds /2 Baths luxury in South Boston,437249260,Blerina,,South Boston,42.33587636211053,-71.05071114287647,Entire home/apt,321,2,36,2024-06-16,4.06,2,75,36,STR-544933
984131313023329638,Queen Bedroom in North End,130680380,Jodie,,Downtown,42.36554,-71.05874,Private room,187,9,0,,,28,351,0,STR-461702
984524525851241761,Peace place,538012893,Ruben,,Dorchester,42.2853559,-71.07727129999999,Private room,4786,1,1,2023-10-01,0.11,1,364,1,STR-540789
985339168684441340,"Blueground | S Boston, building w/d, nr seaport",107434423,Blueground,,South Boston,42.3366812,-71.0378676,Entire home/apt,,32,0,,,379,12,0,
985434237035903198,Modern Suite in Fenway Neighborhood,22348222,Maverick,,Fenway,42.34658,-71.08952,Entire home/apt,258,1,119,2024-06-06,13.37,87,353,119,STR-540439
985499257021530456,Hidden Oasis in Trendy Boston Neighborhood,12795084,Lynne,,Jamaica Plain,42.31500761298455,-71.11426414828182,Private room,95,1,20,2024-05-25,2.24,1,3,20,STR-538357
985781382771730832,Easy Commute South Boston 4BR/1BTH Apartment,2356643,StayNue,,South Boston,42.331563021182916,-71.05356414179754,Entire home/apt,130,29,1,2023-12-16,0.16,51,326,1,STR-522998
985884688895584543,Private Room w/ twin Alcove near Charles River,2356643,StayNue,,Brighton,42.36218,-71.14297,Private room,35,1,2,2024-04-03,0.58,51,302,2,STR-461419
985939147302594425,"Blueground | S Boston, building w/d, nr seaport",107434423,Blueground,,South Boston,42.3367573,-71.03781359999999,Entire home/apt,188,32,0,,,379,40,0,
986064726941440389,Arc House 1,443303200,Winsome Joy,,Mattapan,42.27335926355007,-71.09710208829844,Private room,80,1,3,2024-04-14,0.35,2,177,3,STR-540796
986775384185715825,Charming JP Studio-Low cleaning fee-Yard access!,8369475,Steven,,Jamaica Plain,42.32379,-71.10759,Entire home/apt,110,1,62,2024-06-07,7.21,1,2,62,STR-526209
988220545635647982,"Blueground | S Boston, building w/d, nr seaport",107434423,Blueground,,South Boston,42.3367573,-71.03781359999999,Entire home/apt,223,32,0,,,379,59,0,
988220862249498018,"Blueground | S Boston, building w/d, nr seaport",107434423,Blueground,,South Boston,42.3367573,-71.03781359999999,Entire home/apt,,32,1,2024-01-01,0.17,379,0,1,
988349949154367761,2 BR Apt close to Boston/Cambridge free parking,212619448,Qi,,Brighton,42.3526215069712,-71.14915567999259,Entire home/apt,249,2,29,2024-06-11,3.49,1,45,29,STR-525950
988398205727647323,Great Location Queen Bed w/ Desk,130680380,Jodie,,North End,42.364680975091105,-71.05507198868781,Private room,224,3,2,2024-05-17,0.57,28,343,2,STR-476426
988398350264217640,Queen Private Room in North End,130680380,Jodie,,North End,42.366670358487234,-71.05517556388676,Private room,191,9,3,2024-02-29,0.37,28,357,3,STR-476426
988476073386834736,Cozy Queen Bedroom in North End,130680380,Jodie,,North End,42.36538,-71.05722,Private room,191,9,1,2024-02-03,0.21,28,51,1,STR-476426
989053382143966769,"Large 3 Bed, 2 Bath in North End",130680380,Jodie,,North End,42.364953871152416,-71.05490069003484,Entire home/apt,544,9,3,2024-05-31,1.30,28,358,3,STR-476426
989067490968165923,2bd Condo with 2 KING Size Beds,2006852,Jay,,Allston,42.351682651636246,-71.12784399525064,Entire home/apt,205,1,23,2024-06-05,2.63,16,252,23,STR-539938
989106213615473322,Arc House 2,443303200,Winsome Joy,,Mattapan,42.273488270883554,-71.0955280060331,Private room,99,1,1,2023-10-04,0.11,2,269,1,STR-540796
989119014716244187,"Ellie 1- St Botolph, Back Bay, 2bed Studio apt",331225367,Foster,,Back Bay,42.34261,-71.08229,Entire home/apt,268,1,33,2024-06-17,3.76,72,132,33,STR-531165
989134098088030130,Stylish Fenway Studio,275849638,Steven,,Fenway,42.344966800240236,-71.10503124430844,Entire home/apt,281,29,6,2023-10-30,0.70,69,223,6,STR-540557
989164149406748111,Bright & Spacious Fenway Studio,275849638,Steven,,Fenway,42.34556286261714,-71.10533413012222,Entire home/apt,226,29,3,2023-11-15,0.36,69,320,3,STR-540555
989426037045600878,Hill Top One Bedroom 2-Levels Loft Longwood Area,184906834,Janice,,Mission Hill,42.331802354587836,-71.10778483449555,Entire home/apt,186,3,23,2024-06-16,2.61,4,279,23,STR-536148
989842393475061363,Ellie 2 -New! Stylish Back Bay Studio!,454031378,Ellie,,Back Bay,42.342792011479844,-71.08403036368907,Entire home/apt,242,1,30,2024-06-08,3.36,1,148,30,STR-531165
990570777118599846,(263D4) South Boston Gem for 4!,305460735,Together We,,South Boston,42.33150812356608,-71.05261674512597,Entire home/apt,282,1,28,2024-06-12,3.50,2,38,28,Exempt: This listing is a hotel or motel
990665291406143357,Urban Oasis Near Red Line,2356643,StayNue,,South Boston,42.33277002230463,-71.05350248987847,Private room,,29,0,,,51,353,0,STR-522998
991224498169799601,Stylish Studio the Fenway Neighborhood - Unit #106,22348222,Maverick,,Fenway,42.34623680055352,-71.09133845270514,Entire home/apt,244,1,39,2024-06-12,4.64,87,359,39,STR-540397
991921375982975214,"Cozy Dorchester Apartment, Room 2",539671081,Kam,,Dorchester,42.28478,-71.0857,Private room,95,1,1,2023-10-16,0.12,2,169,1,STR-537942
992859316058972051,"Cozy Dorchester Apartment, Room 1",539671081,Kam,,Dorchester,42.284916510428,-71.0858133108561,Private room,95,1,3,2023-10-18,0.36,2,122,3,STR-537942
992981917510641760,Cozy Boston Getaway Apartment,230850564,Suzana,,West Roxbury,42.27512,-71.15049,Entire home/apt,139,91,0,,,3,254,0,
993454906774047531,Lux 1BR + Den w/Amenities in Seaport,20857768,Compass,,South Boston Waterfront,42.35023,-71.04334,Entire home/apt,270,29,3,2023-11-25,0.36,20,34,3,Exempt: This listing is a unit used for furnished institutional or business stays
993465810517643115,Four Bedroom Suite Apartment,16612533,Matt,,Dorchester,42.2822991,-71.0733387,Entire home/apt,,29,0,,,18,77,0,
993474344830830161,Large Bedroom Suite Private Attached Bath,16612533,Matt,,Dorchester,42.28173,-71.07449,Private room,45,29,2,2024-01-25,0.29,18,277,2,
994161541022326241,Brownstone Townhouse in Fenway,301744764,Glenn,,Fenway,42.3426674,-71.0873809,Entire home/apt,1242,2,19,2024-06-16,3.18,1,322,19,STR-546475
996038169200629190,Family-Friendly 4BR Retreat by Old Harbor Beach,2356643,StayNue,,South Boston,42.33215,-71.03483,Entire home/apt,180,1,1,2023-11-01,0.13,51,295,1,STR-522656
996397338292017483,"4 BR sabbatical home BC, BU",3847479,Jonathan,,Brighton,42.35462828916301,-71.159310144285,Entire home/apt,300,14,0,,,2,202,0,STR-413457
996601078601747795,"30 Day+ Rental,Spacious 2B/1.5BA",57323581,Jesus,,Roxbury,42.3267057,-71.08678370000001,Entire home/apt,213,29,0,,,2,230,0,
996896435312647118,Spacious 3 Bed 2.5 Bath Home Top Loc. w/Parking,25146457,Nicholas,,Chinatown,42.34845,-71.06546,Entire home/apt,715,2,24,2024-06-06,3.01,1,60,24,STR-398230
996990990736513456,sunny and oversized in quiet area,538827522,Jonathan,,Dorchester,42.31141,-71.08038,Private room,55,7,1,2024-05-31,1,3,230,1,STR-540867
997693577040984732,Near Harvard Business 2-2,15154687,Taskin,,Allston,42.36105925775997,-71.13071205801292,Private room,70,1,44,2024-06-16,5.18,7,359,44,Str-416692
997706332681772091,Near Harvard Business 2-3,15154687,Taskin,,Allston,42.35951917443434,-71.13233011186199,Private room,72,1,47,2024-06-20,5.85,7,362,47,Str-416692
997853258342980032,(T4) Cute Studio in the South End,331225367,Foster,,South End,42.34277828280088,-71.07696181995313,Entire home/apt,275,1,36,2024-06-07,4.27,72,61,36,str-561975
998541535180873947,Lux 1BR w/ Amenities,20857768,Compass,,Downtown,42.3653116,-71.0620185,Entire home/apt,229,29,1,2024-01-15,0.19,20,72,1,Exempt: This listing is a unit used for furnished institutional or business stays
998552059857734229,"Studio in Charlestown, Boston",492835190,Ivan,,Charlestown,42.37370029602371,-71.06364553281442,Entire home/apt,125,29,2,2024-05-05,0.37,4,245,2,
998650346567438464,Individual bedroom 4,493644675,Tasha,,Dorchester,42.2936,-71.07718,Private room,70,1,19,2024-06-04,2.23,4,158,19,STR-540904
998693526229483614,Nice bedroom in a good location,64331842,Ricardo,,Roslindale,42.282933721379685,-71.13908365959594,Private room,95,1,6,2024-06-01,0.78,1,229,6,STR-541682
999910805180604262,Spacious Bedroom + Private Bath,16612533,Matt,,Dorchester,42.28131620551634,-71.0724701415106,Private room,48,29,1,2024-01-27,0.20,18,233,1,
999915504398213197,Comfy Bedroom Suite + Private Attached Bath,16612533,Matt,,Dorchester,42.28125937628452,-71.07259021511832,Private room,73,29,2,2024-06-03,0.34,18,340,2,
999917182225322201,Cozy Bedroom + Private Bath,16612533,Matt,,Dorchester,42.28229899028369,-71.0733387619257,Private room,64,29,1,2024-03-18,0.31,18,173,1,
999970931647422550,Great Location Queen Bed w/ Desk,130680380,Jodie,,North End,42.36509043494205,-71.0552433018424,Private room,188,9,2,2024-01-02,0.26,28,51,2,STR-476426
1000003080549067312,Great Location Queen Bed w/ Desk,130680380,Jodie,,North End,42.364977349215714,-71.05546098786746,Private room,188,9,3,2024-01-30,0.38,28,51,3,STR-476426
1000028963701438491,Cozy Queen Bedroom w/ Desk,130680380,Jodie,,North End,42.3666966902924,-71.05550824965879,Private room,188,9,1,2023-12-21,0.16,28,345,1,STR-476426
1000103798537447390,[Stylish Room -St Elizabeth],238548804,Mahmut,,Brighton,42.345783324412,-71.157591362899,Private room,67,29,1,2024-01-01,0.17,5,276,1,STR-543932
1000171375166552287,[Stylish Room close to Bus Station & Green Line],238548804,Mahmut,,Brighton,42.34626391576199,-71.15584196448887,Private room,60,29,2,2024-05-24,1.22,5,227,2,STR-543932
1000184419484096454,[Stylish Large Room Close to Boston College],238548804,Mahmut,,Brighton,42.34597,-71.15619,Private room,66,29,5,2024-04-30,0.91,5,264,5,STR-543932
1000194616538278084,[Stylish Extra Large Room close to Boston College],238548804,Mahmut,,Brighton,42.34789,-71.15807,Private room,67,29,5,2024-06-09,4.29,5,214,5,STR-543932
1000656995792613094,In the center of every thing,539806487,Eslam,,Dorchester,42.3199823,-71.0578094,Private room,104,1,27,2024-06-02,3.21,1,19,27,STR-541723
1000737502114505659,Modern Studio | South End,523515799,William And Sophia,,Back Bay,42.34361,-71.0819,Entire home/apt,268,1,22,2024-05-24,2.65,49,246,22,STR-531830
1002207116216487370,Spacious Southie 4brm/2ba,2006852,Jay,,South Boston,42.33468,-71.05198,Entire home/apt,420,1,18,2024-05-12,2.18,16,29,18,STR-539642
1002238597074293598,Luxury Room with Private Bath,527500695,Briana & Tyler,,South Boston,42.336,-71.02668,Private room,,91,0,,,1,179,0,
1002932318873591682,Located in the heart of S.Boston,108872119,Elizabeth,,South Boston,42.33843,-71.05261,Entire home/apt,349,2,5,2024-06-05,0.61,1,83,5,STR-542384
1002993319352668458,Charming & Cozy Bedroom for Single or Couple,541993082,Anna And Samuel,,West Roxbury,42.27814752448772,-71.14810650144058,Private room,88,1,12,2024-05-25,1.84,4,247,12,STR-542608
1003047277336990707,Luxury 2BD/2BA Near Logan Airport and T station,212359760,Evonify,,East Boston,42.38634088286366,-71.00496835985106,Entire home/apt,235,29,7,2023-12-13,0.86,62,358,7,Exempt: This listing is a unit that has contracts with hospitals
1003531679355880592,Best location Beacon Hill 2b apt,373675137,Liya,,Beacon Hill,42.35864,-71.07086,Entire home/apt,125,29,0,,,49,182,0,
1003558130241164069,"Private Room: Parking, Remote Work, Gym & Yard",84573727,Emmi,,Roslindale,42.27349,-71.11965,Private room,152,1,13,2024-05-26,1.68,1,264,13,STR-541176
1004599756665264904,C_Great Room JFK-UMASS Station  Boston#3,541813300,Dan,,Dorchester,42.31908,-71.05463,Private room,113,1,29,2024-06-14,3.66,7,156,29,STR-541679
1004609262523402305,D_Huge  Room JFK-UMASS Station  Boston#4,541813300,Dan,,Dorchester,42.3179414473076,-71.05426592509909,Private room,113,1,13,2024-06-06,1.89,7,190,13,STR-541679
1006407003154246941,"Blueground | Beacon Hill, nr bars & restaurants",107434423,Blueground,,Beacon Hill,42.3595509,-71.0633453,Entire home/apt,,32,1,2024-04-14,0.43,379,210,1,
1006662795441855296,Boston Duplex w/ Foosball Table: 11 Mi to Downtown,122377513,Evolve,,Hyde Park,42.24996533404401,-71.12088587784687,Entire home/apt,168,2,15,2024-06-10,2.30,5,345,15,STR-522953
1007323651771579048,Cozy Bedroom with En-Suite Bath,16612533,Matt,,Dorchester,42.2822991,-71.0733387,Private room,60,29,1,2023-12-09,0.15,18,189,1,
1007355663387585950,Adyleny,268089102,Maria,,Dorchester,42.3140755,-71.05715889999999,Private room,55,29,0,,,3,229,0,
1007480621926251575,Spacious Bedroom + Private Attached Bath,16612533,Matt,,Dorchester,42.28229899028369,-71.0733387619257,Private room,79,29,2,2024-01-31,0.30,18,333,2,
1007483714622386487,Comfy Bedroom + Private Attached Bath,16612533,Matt,,Dorchester,42.28229899028369,-71.0733387619257,Private room,40,29,2,2024-04-25,0.30,18,20,2,
1007486142006282338,Large Bedroom + En-suite Bath,16612533,Matt,,Dorchester,42.28229899028369,-71.0733387619257,Private room,62,29,0,,,18,122,0,
1007489643778490459,Spacious 4 Bedroom 4 Bath,16612533,Matt,,Dorchester,42.2811081087778,-71.07406305124039,Entire home/apt,,29,0,,,18,0,0,
1007515467943677504,Cozy Bedroom with Private Bath,16612533,Matt,,Dorchester,42.28229899028369,-71.0733387619257,Private room,60,30,2,2024-06-14,0.61,18,210,2,
1007856780910118051,Cozy Bedroom in Shared Apartment,16612533,Matt,,Dorchester,42.2833961,-71.0524166,Private room,50,180,0,,,18,267,0,
1008634914969553181,1BR Renovated North End Brownstone,20857768,Compass,,North End,42.3661862,-71.05216779999999,Entire home/apt,175,9,1,2023-11-16,0.14,20,48,1,STR-550228
1008752304965918963,Peaceful 3BR Home w/ Park & close to Harvard/BC/BU,306329570,Jon,,Allston,42.3515002,-71.1408802,Entire home/apt,278,30,6,2024-05-31,1.54,4,217,6,STR-237831
1009490318960300178,Luxury Penthouse w/ Private Roof Deck By The Ocean,15276713,Michal,,East Boston,42.365439150786415,-71.02871369315672,Entire home/apt,215,1,33,2024-06-03,4.32,1,95,33,STR-539400
1009504273855783793,Queen Bedroom A in #1314: Allston,297860058,Sophia,,Allston,42.35748,-71.13129,Private room,68,91,0,,,154,295,0,
1010233086734305429,Spacious 2bd/1ba | Ashmont+Parking | 3D TOUR,212359760,Evonify,,Dorchester,42.28338414465207,-71.06774448835006,Entire home/apt,243,29,2,2023-11-05,0.25,62,362,2,Exempt: This listing is a unit that has contracts with hospitals
1010241254381929728,Spacious 2bd/1ba | Ashmont+Parking | 3D TOUR,212359760,Evonify,,Dorchester,42.2855933631341,-71.06778349505593,Entire home/apt,242,29,2,2024-02-11,0.32,62,317,2,Exempt: This listing is a unit that has contracts with hospitals
1010657004404896691,"Blueground | Fenway gym, nr T stop & dining",107434423,Blueground,,Fenway,42.3441154,-71.0995393,Entire home/apt,160,32,0,,,379,286,0,
1010657555293788020,"Blueground | Mission Hill, fully furnished",107434423,Blueground,,Mission Hill,42.3317849,-71.09802239999999,Entire home/apt,168,32,0,,,379,323,0,
1010657915509033916,"Blueground | Back Bay, gym & basketball, nr t",107434423,Blueground,,Bay Village,42.34992,-71.06943,Entire home/apt,228,32,0,,,379,45,0,
1010658557548136074,"Blueground | Back Bay, gym, nr boston public grdn",107434423,Blueground,,Bay Village,42.34992,-71.06943,Entire home/apt,325,32,0,,,379,181,0,
1010659519692433211,"Blueground | Back Bay, basketball, 2 blocks to t",107434423,Blueground,,Bay Village,42.34992,-71.06943,Entire home/apt,209,32,0,,,379,280,0,
1010659956299296553,"Blueground | Back Bay, gym, close to garden",107434423,Blueground,,Bay Village,42.34992,-71.06943,Entire home/apt,222,32,0,,,379,345,0,
1010706163278041728,Apartment #1337: Fenway,533234561,Tina,,Fenway,42.3429164020225,-71.0952198147355,Entire home/apt,144,91,0,,,6,362,0,
1010722753047406906,Apartment #474: North End,533234561,Tina,,North End,42.36645,-71.05514,Entire home/apt,153,91,0,,,6,357,0,
1010722922313160623,Apartment #538: North End,533234561,Tina,,North End,42.36523406344712,-71.05502657039342,Entire home/apt,103,91,0,,,6,295,0,
1011434446878210591,"Blueground | S Boston, fully furnished & equipped",107434423,Blueground,,South Boston,42.33533690000001,-71.0453323,Entire home/apt,260,32,0,,,379,354,0,
1011678374518970800,Cozy Boston Condo | Near T,279124542,Angela,,Jamaica Plain,42.308258271612516,-71.10241398095616,Entire home/apt,,10,12,2024-06-07,1.78,2,275,12,STR-446898
1012176648363790827,A_Great Suite JFK-UMASS Station  Boston#1,541813300,Dan,,Dorchester,42.31743531669537,-71.05464128535206,Private room,113,1,31,2024-06-18,4.01,7,166,31,STR-541679
